sku,name,subtitle,product_type,scent,price,market_price,stock,status,engraving_available,review_count,category_path,image_count,url_key,detail_url,description,inspiration,usage_advice,features,craft,formula_texture,ingredients,details,editorial_content
BJ3,香氛蜡烛-安息香,木质香调,candle,,630.0,630.0,2,1,1,0,home|home/scented-candles|home/scented-candles/classic-scented-candles,6,benjoin-candle-1-remavp,https://www.diptyque-cn.com/p/benjoin-candle-1-remavp.html,"刚从树上汲取的汁液内富含安息香气息：树皮的干爽以及树脂热烈而充满焦糖质感的香味。
早在古代便已享誉亚洲乃至整个东方。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,安息香,
B2,香氛蜡烛-浆果香,果香调,candle,,630.0,630.0,18,1,1,0,home|home/best-sellers-home|home/collections/baies|home/scented-candles|home/scented-candles/classic-scented-candles|new-and-trending/summer-scents,5,berries-candle-190g-remavp,https://www.diptyque-cn.com/p/berries-candle-190g-remavp.html,"初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。
浆果香氛蜡烛诉说着花朵与果实融合的和谐篇章。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,浆果香,
B600,大号香氛蜡烛-浆果香,果香调,candle,,1800.0,1800.0,1,1,0,0,home|home/collections/baies|home/scented-candles|home/scented-candles/colored-scented-candles,5,berries-candle-600g,https://www.diptyque-cn.com/p/berries-candle-600g.html,"初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。
黑色陶瓷烛罐，饰以品牌经典的椭圆标志。诉说着花朵与果实融合的和谐篇章。",,"-同时点燃3根烛芯，让蜡烛燃烧得更均匀。
-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
-建议在熄灭蜡烛后，保持室内环境通风。
这些贴士有助您将香氛蜡烛保持良好的状态，让您尽情感受其怡人芳香。","-适合中型及大型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：600g
-燃烧时间：约90小时
-规格：高13厘米；直径11.5厘米",,,,浆果香,
DECO01424,黑色顶冠木质烛盖 M,白蜡木,,,950.0,950.0,2,1,0,0,decoration/candles-and-accessories|decoration/lids-and-snuffers|decoration/objects|decoration/see-all|new-and-trending,4,black-abacus-lid-for-classic-candle-300,https://www.diptyque-cn.com/p/black-abacus-lid-for-classic-candle-300.html,"由Sam Baron以古代建筑的雕塑造型为灵感精心设计。
AS Bois 在法国汝拉省南部的瓦尔苏兰镇，延续了祖传的木刻及木雕技能，被政府授予“活文化企业”的称号。专注传统技术与创新设计的结合，从而创造出高贵美丽的木制品。工坊被弗朗仕孔泰地区的深林所包围，将对生态环境的尊重作为核心，以可持续的方法采取当地的木材。","AS Bois 在法国汝拉省南部的瓦尔苏兰镇，延续了祖传的木刻及木雕技能，被政府授予“活文化企业”的称号。专注传统技术与创新设计的结合，从而创造出高贵美丽的木制品。
工坊被弗朗仕孔泰地区的深林所包围，将对生态环境的尊重作为核心，以可持续的方法采取当地的木材。",用柔软的抹布擦拭。,"-搭配：300g香氛蜡烛
-材质：白蜡木
-尺寸：高12厘米/直径9厘米
-重量：180克
-产地：法国",,,,,
DECO01425,黑色顶冠木质烛盖 L,白蜡木,,,1100.0,1100.0,0,1,0,0,decoration/candles-and-accessories|decoration/lids-and-snuffers|decoration/objects|decoration/see-all|new-and-trending,4,black-abacus-lid-for-classic-candle-600,https://www.diptyque-cn.com/p/black-abacus-lid-for-classic-candle-600.html,"由Sam Baron以古代建筑的雕塑造型为灵感精心设计。
AS Bois 在法国汝拉省南部的瓦尔苏兰镇，延续了祖传的木刻及木雕技能，被政府授予“活文化企业”的称号。专注传统技术与创新设计的结合，从而创造出高贵美丽的木制品。工坊被弗朗仕孔泰地区的深林所包围，将对生态环境的尊重作为核心，以可持续的方法采取当地的木材。","AS Bois 在法国汝拉省南部的瓦尔苏兰镇，延续了祖传的木刻及木雕技能，被政府授予“活文化企业”的称号。专注传统技术与创新设计的结合，从而创造出高贵美丽的木制品。
工坊被弗朗仕孔泰地区的深林所包围，将对生态环境的尊重作为核心，以可持续的方法采取当地的木材。",用柔软的抹布擦拭。,"-搭配：600g香氛蜡烛
-材质：白蜡木
-尺寸：高13厘米/直径11.5厘米
-重量：260克
-产地：法国",,,,,
DECO00860,黑色蜡质花瓶 L,蜡制,,黑色L,1650.0,1650.0,4,1,0,0,decoration|decoration/best-seller-deco|decoration/objects|decoration/ornaments|decoration/see-all|decoration/vases,4,black-medicis-vase-l-deco00860,https://www.diptyque-cn.com/p/black-medicis-vase-l-deco00860.html,"一个完全用蜡制作的花瓶，由葡萄牙的匠人们制作而成。可用于水培鲜花。
优雅的器型受美第奇风格影响，表面呈现如乌木般黝黑的色调，可与白色花瓶搭配摆放。",,建议用蘸有少许水分的软布擦拭。,"材质：蜡
重量：1380g
尺寸：直径17cm / 高26.5cm",Manulena自1968年以来，这家位于葡萄牙法蒂玛的家族企业，始终致力于生产美丽的蜡制品。起初，创始人专注于宗教礼拜的用蜡，在那个时代，只有卓越品质的蜡才能在庆典中持续燃烧。如今，Manulena仍保留手工制模的传统将制蜡的技艺延伸至装饰摆件的创作中从不同的角度阐述蜡的无穷魅力。,,,,
BOISCOR100,暖木之息淡香精,阿拉比卡咖啡、檀香木、香豆,fragrance,,2700.0,2700.0,9,1,1,0,fragrances/collections/ledd|fragrances/eaux-de-ledd|fragrances/eaux-de-parfum|fragrances/tous-les-parfums|new-and-trending,5,bois-corse-de-parfum-100ml,https://www.diptyque-cn.com/p/bois-corse-de-parfum-100ml.html,"暖木之息赞颂树木的健康保护层。浓郁的黑咖啡香精搭配檀香木精华与香豆气息。
本款香水的名称源自树皮本身以及咖啡的浓郁香气，同其悠长特质相呼应。香水瓶樽装饰图案上的纤细黑色线条旨在演绎树皮凹凸不平的纹理。而外包装上的不规则图形恰似覆盖于树木表面的树皮，充满岁月的痕迹。","无论是野性之美还是人类杰作，大自然始终是Diptyque取之不竭的灵感之源。自然足以愉悦视线、激发好奇、滋养创意。
大千之蕴系列重新演绎大自然至臻精华，自由徜徉于现实与想象之间。天然至臻原料绽放美不胜收的魅力，吸引人们凝神欣赏。
本系列五款淡香精作品充分融合调香师与插画师的超凡技艺，实现了嗅觉与视觉的亲密梦幻联动。每款作品都透过卓尔不群的香氛气息与艺术画面赞颂着自然至臻原料。
暖木之息讴歌树皮这一必不可少的保护层，它全力包裹呵护着柔软的树木内层。树皮身上会留下岁月的痕迹，那些凹凸不平的不规则粗糙表面实则触感极佳。
本款香氛精品巧妙结合调香师Nathalie Cetto及Olivier Pescheux，携手插画师Nigel Peake的倾情杰作，打造树皮嗅觉与视觉的双重之美，尽显原生态抚慰人心的动人魅力。",,,,,,,
BN3,中号香氛蜡烛-浆果香,果香调,candle,,920.0,920.0,2,1,0,0,home|home/collections/baies|home/scented-candles|home/scented-candles/medium-scented-candles,5,bougie-baie-berries-remavp,https://www.diptyque-cn.com/p/bougie-baie-berries-remavp.html,"初摘下的黑醋栗浆果满含酸涩清新的气息。几串黑色浆果带着叶片的绿意芬芳，与玫瑰的动人花香融合。
手工吹制的彩色玻璃烛杯中，隐约透出微微烛光。浆果香氛蜡烛诉说着花朵与果实融合的和谐篇章。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合中型及大型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：300g
-燃烧时间：约75小时
-规格：高10厘米；直径9厘米",,,,浆果香,
FB2,香氛蜡烛-炭木香,木质香调,candle,,630.0,630.0,4,1,1,0,home|home/best-sellers-home|home/collections/feu-de-bois|home/scented-candles|home/scented-candles/classic-scented-candles,6,bougie-feu-de-bois-190g-remavp,https://www.diptyque-cn.com/p/bougie-feu-de-bois-190g-remavp.html,"冬日降临，壁炉中燃烧着炭火，缓缓散发出浓郁的烟熏香气。
壁炉中燃烧着炭火，光影交错。木头噼啪作响。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,炭木香,
FL4,香氛蜡烛-薰衣草,草本香调,candle,,630.0,630.0,4,1,1,0,home|home/scented-candles|home/scented-candles/classic-scented-candles|new-and-trending/summer-scents,6,bougie-feuille-de-lavande-190g-1-remavp,https://www.diptyque-cn.com/p/bougie-feuille-de-lavande-190g-1-remavp.html,"南法晴空下的山坡上，栖息着丛丛蓝色花灌木。
活泼的乡野气息，因大地的矿物芬芳而愈显深邃，纤小的薰衣草花朵，便这样承载了普罗旺斯夏日芳华。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,薰衣草,
FI2,香氛蜡烛-无花果,果香调,candle,,630.0,630.0,15,1,1,0,home|home/best-sellers-home|home/collections/figuier|home/scented-candles|home/scented-candles/classic-scented-candles|new-and-trending/summer-scents,6,bougie-figuier-190-remavp,https://www.diptyque-cn.com/p/bougie-figuier-190-remavp.html,"对无花果的全方位诠释，不只有果实，更是无限延伸、生机勃勃的整片果园。
木质温暖，青绿明亮。树枝及树皮的木质香气，与无花果即将成熟时略带果香的绿色芬芳优雅相融。灵感源自夏日正午阳光下的果园，风中弥漫着醉人芬芳。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,无花果,
FIV3,中号香氛蜡烛-无花果,果香调,candle,,920.0,920.0,1,1,0,0,home|home/collections/figuier|home/scented-candles|home/scented-candles/medium-scented-candles,5,bougie-figuier-verte-remavp,https://www.diptyque-cn.com/p/bougie-figuier-verte-remavp.html,"地中海边宽广的无花果树林散发出阵阵木质香气。正午的太阳与暖风带来浓郁的树木气息，还伴随着清新的无花果实的香气。
手工吹制的彩色玻璃烛杯中，隐约透出微微烛光。一整棵令人着迷的无花果树在此呈现。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合中型及大型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：300g
-燃烧时间：约75小时
-规格：高10厘米；直径9厘米",,,,无花果,
JA3,香氛蜡烛-茉莉,花香调,candle,,630.0,630.0,1,1,1,0,home|home/scented-candles|home/scented-candles/classic-scented-candles|new-and-trending/summer-scents,6,bougie-jasmin-190g-remavp,https://www.diptyque-cn.com/p/bougie-jasmin-190g-remavp.html,"茉莉的芳香总能于曲径通幽处立即将人深深吸引。点燃烛芯，呈现出柔美又不失丰盈的微妙香气。
真是难以想象如此小巧玲珑的白色花朵可以散发出这般馥郁芬芳的气息。",,"-第一次燃烧蜡烛时，请确保持续燃烧2-3小时，使蜡烛表面完全液化，以防止烛芯周围的蜡面凹陷。
-用烛芯修剪器定期修剪烛芯至3-5mm的理想长度。
-请确保在每次使用后蜡烛后都将烛芯调整至直立状态并处于中央位置，以确保蜡烛均匀燃烧。
这些贴士将有助您保持香氛蜡烛良好的状态，以尽情感受其怡人芳香。","-适合小型及中型房间
-香气渐进而持久（约20分钟后达到理想效果）。
-请勿将燃烧中的蜡烛遗留在无人照看的场所。
-容量：190g
-燃烧时间：约50小时
-规格：高9厘米；直径7,7厘米",,,,茉莉,
